Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year
Mercedes,Series (W123),1985,Combi,237000.0,2300.0,Petrol,Manual,1700.0,36,6583.333333333333
Mercedes,Vito,2008,Minivan,423800.0,2148.0,Diesel,Manual,6900.0,13,32600.0
Other,Kyron,2005,SUV,255000.0,2000.0,Diesel,Automatic,4999.0,16,15937.5
Honda,Accord,2005,Sedan,165000.0,2200.0,Diesel,Manual,6600.0,16,10312.5
Toyota,Avensis,2015,Sedan,153000.0,1600.0,Diesel,Manual,12600.0,6,25500.0
KIA,Sorento,2005,SUV,250000.0,2500.0,Diesel,Automatic,6800.0,16,15625.0
Mazda,CX-5,2018,SUV,90000.0,2200.0,Diesel,Automatic,24000.0,3,30000.0
Renault,Kadjar,2016,Crossover,11111.0,1500.0,Diesel,Manual,12350.0,5,2222.2
Nissan,Qashqai,2014,Crossover,143000.0,1600.0,Diesel,Automatic,13900.0,7,20428.571428571428
Suzuki,Vitara,2016,SUV,80000.0,1600.0,Petrol,Manual,12350.0,5,16000.0
BMW,5 Series,1999,Sedan,280000.0,2500.0,Diesel,Automatic,4100.0,22,12727.272727272728
Renault,Megane,2010,Hatchback,220000.0,1500.0,Petrol,Manual,4090.0,11,20000.0
Mercedes,B Class,2005,Hatchback,241000.0,2000.0,Metan/Propan,Automatic,4900.0,16,15062.5
Renault,Talisman,2016,Sedan,190000.0,1460.0,Diesel,Automatic,13499.0,5,38000.0
Hyundai,i40,2014,Combi,116000.0,1400.0,Diesel,Manual,8500.0,7,16571.428571428572
Mazda,3,2004,Sedan,229500.0,2000.0,Petrol,Manual,3300.0,17,13500.0
Opel,Zafira,2001,Universal,300000.0,200.0,Diesel,Manual,1400.0,20,15000.0
Nissan,Qashqai,2010,SUV,55000.0,2000.0,Diesel,Manual,12000.0,11,5000.0
Opel,Meriva,2005,Microvan,270000.0,1300.0,Diesel,Manual,3000.0,16,16875.0
Mercedes,M Class,2015,SUV,139000.0,2500.0,Diesel,Automatic,27400.0,6,23166.666666666668
Toyota,Prius v,2015,Minivan,196000.0,1800.0,Hybrid,Automatic,11990.0,6,32666.666666666668
Opel,Zafira,2018,Universal,74000.0,1600.0,Diesel,Manual,14000.0,3,24666.666666666668
Hyundai,Santa FE,2017,SUV,80000.0,2200.0,Diesel,Automatic,19999.0,4,20000.0
Other,31029,1997,Sedan,5578.0,2445.0,Metan/Propan,Manual,700.0,24,232.41666666666666
Mercedes,A Class,2003,Universal,200000.0,1700.0,Diesel,Manual,3300.0,18,11111.111111111111
Volkswagen,Multivan,1993,Microvan,250000.0,2400.0,Diesel,Manual,1200.0,28,8928.57142857143
Toyota,Avensis Verso,2001,Minivan,280000.0,1998.0,Metan/Propan,Automatic,4600.0,20,14000.0
Volkswagen,Passat,2004,Universal,300000.0,1900.0,Diesel,Manual,1450.0,17,17647.058823529413
Volkswagen,Passat,2009,Universal,19300.0,1400.0,Metan/Propan,Manual,5750.0,12,1608.3333333333333
KIA,Sportage,2015,SUV,48000.0,2349.0,Petrol,Automatic,15990.0,6,8000.0
BMW,X3,2008,Crossover,260000.0,2000.0,Diesel,Automatic,9099.0,13,20000.0
Honda,CR-V,2007,SUV,209000.0,2000.0,Metan/Propan,Manual,11000.0,14,14928.57142857143
Mazda,6,2006,Hatchback,217000.0,2000.0,Diesel,Manual,4600.0,15,14466.666666666666
Mercedes,E Class,2003,Sedan,321000.0,2700.0,Diesel,Automatic,4100.0,18,17833.333333333332
Ford,Fiesta,2015,Hatchback,113300.0,1500.0,Diesel,Manual,7800.0,6,18883.333333333332
BMW,5 Series,2003,Combi,310500.0,2499.0,Diesel,Automatic,3200.0,18,17250.0
Mercedes,E-Class Coupe,2011,Cabriolet,119000.0,2000.0,Petrol,Automatic,12700.0,10,11900.0
Ford,Fiesta,2007,Hatchback,201000.0,1300.0,Petrol,Manual,3250.0,14,14357.142857142857
BMW,5 Series,2004,Sedan,193160.0,2500.0,Diesel,Automatic,8750.0,17,11362.35294117647
Volkswagen,Golf,2006,Hatchback,59000.0,1600.0,Petrol,Manual,6000.0,15,3933.3333333333335
Toyota,Highlander,2020,SUV,23376.0,2500.0,Hybrid,Automatic,33190.0,1,23376.0
Volkswagen,Golf Plus,2007,Sedan,192000.0,1599.0,Metan/Propan,Manual,5200.0,14,13714.285714285714
Infiniti,FX,2007,SUV,220000.0,3500.0,Metan/Propan,Automatic,8078.0,14,15714.285714285714
Opel,Astra,2007,Universal,119119.0,1900.0,Diesel,Manual,2900.0,14,8508.5
Toyota,Corolla Verso,2006,Universal,214567.0,2200.0,Diesel,Manual,4200.0,15,14304.466666666667
Mazda,5,2006,Minivan,185000.0,1800.0,Metan/Propan,Manual,3450.0,15,12333.333333333334
Opel,Zafira,2005,Minivan,185546.0,1800.0,Metan/Propan,Manual,2650.0,16,11596.625
Mitsubishi,Colt,2006,Hatchback,158888.0,1400.0,Metan/Propan,Manual,2700.0,15,10592.533333333333
Renault,Grand Scenic,2005,Universal,241000.0,2000.0,Metan/Propan,Manual,3499.0,16,15062.5
Renault,Scenic,2011,Minivan,1111.0,1500.0,Diesel,Manual,3500.0,10,111.1
Chevrolet,Aveo,2008,Sedan,11111.0,1111.0,Metan/Propan,Manual,2300.0,13,854.6923076923077
Rover,25,2003,Coupe,458558.0,1400.0,Petrol,Manual,700.0,18,25475.444444444445
Suzuki,Ignis,2005,Hatchback,203000.0,1400.0,Metan/Propan,Manual,3300.0,16,12687.5
Other,Altele,1976,Sedan,363636.0,1600.0,Petrol,Manual,1500.0,45,8080.8
Renault,Grand Scenic,2017,Universal,74000.0,1500.0,Diesel,Automatic,14999.0,4,18500.0
Opel,Corsa,2011,Minivan,170000.0,1300.0,Diesel,Automatic,4250.0,10,17000.0
Audi,SQ7,2018,SUV,87000.0,3956.0,Diesel,Automatic,89000.0,3,29000.0
Skoda,Rapid,2015,Hatchback,175000.0,1422.0,Diesel,Manual,7450.0,6,29166.666666666668
Mercedes,E Class,2009,Sedan,290000.0,2200.0,Diesel,Automatic,9700.0,12,24166.666666666668
Skoda,Fabia,2010,Universal,169000.0,1200.0,Petrol,Automatic,6100.0,11,15363.636363636364
Peugeot,Partner,2016,Minivan,170000.0,1600.0,Diesel,Automatic,5800.0,5,34000.0
Renault,Megane,2004,Universal,242000.0,1500.0,Diesel,Manual,3200.0,17,14235.29411764706
Mercedes,M Class,2006,SUV,252000.0,320.0,Diesel,Automatic,6000.0,15,16800.0
Audi,A6,2002,Sedan,350000.0,2599.0,Diesel,Manual,4500.0,19,18421.052631578947
Renault,Grand Scenic,2016,Minivan,160000.0,1489.0,Diesel,Automatic,8999.0,5,32000.0
Volkswagen,Jetta,2013,Sedan,115500.0,1400.0,Hybrid,Automatic,9399.0,8,14437.5
Ford,Galaxy,2001,Minivan,268965.0,1900.0,Diesel,Manual,3750.0,20,13448.25
Peugeot,307,2002,Coupe,258000.0,2000.0,Metan/Propan,Manual,2850.0,19,13578.947368421053
Nissan,Qashqai+2,2011,Crossover,215000.0,1500.0,Diesel,Manual,8060.0,10,21500.0
Other,YRV,2003,Hatchback,224736.0,1300.0,Petrol,Manual,1800.0,18,12485.333333333334
Mazda,CX-5,2015,Crossover,170000.0,2200.0,Diesel,Automatic,16000.0,6,28333.333333333332
Land Rover,Discovery,2012,SUV,273531.0,2993.0,Diesel,Automatic,15000.0,9,30392.333333333332
Opel,Astra,2009,Universal,186321.0,1300.0,Diesel,Manual,5250.0,12,15526.75
Mercedes,S Class,1988,Sedan,250000.0,5000.0,Metan/Propan,Automatic,3500.0,33,7575.757575757576
Opel,Combo,2008,Combi,230000.0,1294.0,Diesel,Automatic,3500.0,13,17692.30769230769
Jaguar,X-Type,2002,Sedan,198000.0,2499.0,Petrol,Automatic,4200.0,19,10421.052631578947
Renault,Kangoo,2006,Minivan,306000.0,1461.0,Diesel,Manual,2000.0,15,20400.0
Toyota,Camry,2015,Sedan,106000.0,2494.0,Hybrid,Automatic,14700.0,6,17666.666666666668
Toyota,Prius,2009,Hatchback,251000.0,1497.0,Hybrid,Automatic,6700.0,12,20916.666666666668
Subaru,Impreza,1993,Universal,173000.0,1994.0,Petrol,Manual,3500.0,28,6178.571428571428
BMW,5 Series,1995,Universal,400000.0,2497.0,Diesel,Manual,2450.0,26,15384.615384615385
Audi,A4,2016,Universal,152000.0,1998.0,Diesel,Automatic,24900.0,5,30400.0
Dacia,Duster,2018,Crossover,69000.0,1500.0,Diesel,Manual,13300.0,3,23000.0
Vaz,2105,1984,Sedan,86253.0,1450.0,Petrol,Manual,1200.0,37,2331.162162162162
Toyota,C-HR,2017,Crossover,80000.0,1800.0,Hybrid,Automatic,20000.0,4,20000.0
Ford,F-250,2005,Pickup,290000.0,600.0,Diesel,Automatic,14000.0,16,18125.0
Lexus,NX Series,2016,Crossover,38000.0,2000.0,Petrol,Automatic,22800.0,5,7600.0
Mercedes,S Class,2014,Sedan,105000.0,2999.0,Diesel,Automatic,39700.0,7,15000.0
Toyota,Camry,2017,Sedan,45000.0,2499.0,Hybrid,Automatic,23900.0,4,11250.0
Audi,A4,2005,Universal,240000.0,2999.0,Diesel,Manual,5700.0,16,15000.0
Lexus,Es Series,2013,Sedan,120000.0,2499.0,Hybrid,Automatic,14000.0,8,15000.0
Chevrolet,Equinox,2018,Minivan,28900.0,1500.0,Petrol,Automatic,13900.0,3,9633.333333333334
Opel,Astra,1992,Coupe,130000.0,1300.0,Petrol,Manual,1500.0,29,4482.758620689655
Volkswagen,Golf,1990,Crossover,65000.0,1300.0,Petrol,Manual,1250.0,31,2096.7741935483873
Volkswagen,Touran,2007,Minivan,230000.0,2000.0,Metan/Propan,Manual,6599.0,14,16428.571428571428
Renault,Grand Scenic,2013,Minivan,196200.0,1500.0,Diesel,Manual,6900.0,8,24525.0
Volkswagen,Golf,2014,Universal,80000.0,1400.0,Petrol,Automatic,9000.0,7,11428.57142857143
Skoda,Fabia,2011,Hatchback,170200.0,1200.0,Petrol,Manual,4999.0,10,17020.0
Volkswagen,Golf,2015,Hatchback,127000.0,1984.0,Petrol,Automatic,14200.0,6,21166.666666666668
Vaz,2106,1996,Sedan,40997.0,1500.0,Petrol,Manual,500.0,25,1639.88
BMW,5 Series,2001,Sedan,222000.0,2200.0,Petrol,Manual,3699.0,20,11100.0
Opel,Astra,2008,Hatchback,200000.0,1300.0,Diesel,Manual,4800.0,13,15384.615384615385
Mercedes,C Class,1995,Sedan,400000.0,1799.0,Petrol,Manual,2500.0,26,15384.615384615385
Hyundai,Trajet,2005,Universal,222222.0,2000.0,Diesel,Manual,3500.0,16,13888.875
Daewoo,Nexia,2007,Sedan,111111.0,1500.0,Petrol,Manual,1200.0,14,7936.5
BMW,5 Series,1995,Sedan,290000.0,2000.0,Petrol,Manual,2200.0,26,11153.846153846154
Volkswagen,Sharan,2017,Minivan,120000.0,200.0,Diesel,Automatic,26500.0,4,30000.0
Mercedes,Series (W124),1994,Sedan,270000.0,2000.0,Diesel,Automatic,2500.0,27,10000.0
Seat,Altea,2009,Crossover,140000.0,2000.0,Diesel,Manual,2000.0,12,11666.666666666666
Vaz,2103,1973,Sedan,31000.0,1500.0,Petrol,Manual,3500.0,48,645.8333333333334
Toyota,Land Cruiser Prado,2005,SUV,205000.0,2987.0,Diesel,Automatic,9500.0,16,12812.5
Hyundai,i20,2012,Hatchback,178700.0,1398.0,Diesel,Manual,5195.0,9,19855.555555555555
Toyota,Avensis,2001,Sedan,194000.0,1800.0,Petrol,Manual,4200.0,20,9700.0
KIA,Ceed Sw,2013,Combi,210000.0,1400.0,Diesel,Manual,5200.0,8,26250.0
Seat,Alhambra,2019,Minivan,12500.0,1968.0,Diesel,Automatic,24000.0,2,6250.0
Subaru,Forester,2004,Crossover,230000.0,1994.0,Petrol,Automatic,1990.0,17,13529.411764705883
Volkswagen,Vento,1993,Sedan,111111.0,1800.0,Petrol,Manual,1700.0,28,3968.25
Ford,Fusion,2013,Sedan,200000.0,2000.0,Plug-in Hybrid,Automatic,10560.0,8,25000.0
Mazda,3,2020,Sedan,29000.0,2000.0,Hybrid,Automatic,24000.0,1,29000.0
Volkswagen,Eos,2008,Cabriolet,229000.0,1986.0,Diesel,Manual,4500.0,13,17615.384615384617
Audi,A3,2007,Hatchback,230000.0,2000.0,Diesel,Automatic,5900.0,14,16428.571428571428
Citroen,C4 Picasso,2017,Minivan,164000.0,1600.0,Diesel,Manual,11999.0,4,41000.0
BMW,5 Series,1999,Sedan,315000.0,2495.0,Petrol,Manual,3900.0,22,14318.181818181818
Other,Town Car,1999,Sedan,150000.0,4600.0,Petrol,Automatic,2500.0,22,6818.181818181818
Volkswagen,Eos,2007,Cabriolet,230000.0,1986.0,Diesel,Manual,4150.0,14,16428.571428571428
Renault,Clio,2014,Hatchback,140000.0,1500.0,Diesel,Manual,5200.0,7,20000.0
Ford,Fiesta,2016,Hatchback,153000.0,1500.0,Diesel,Manual,6500.0,5,30600.0
Mercedes,A Class,1999,Hatchback,204000.0,1689.0,Diesel,Manual,2499.0,22,9272.727272727272
Volkswagen,Polo,2007,Hatchback,200000.0,1422.0,Diesel,Manual,5200.0,14,14285.714285714286
BMW,X5,2001,SUV,260000.0,3000.0,Metan/Propan,Automatic,8500.0,20,13000.0
Audi,Allroad,2002,Universal,200000.0,2500.0,Diesel,Manual,6200.0,19,10526.315789473685
Opel,Zafira,2000,Minivan,280000.0,1800.0,Metan/Propan,Manual,2500.0,21,13333.333333333334
Renault,Grand Scenic,2012,Minivan,164000.0,1500.0,Diesel,Automatic,8600.0,9,18222.222222222223
Porsche,Cayenne,2016,SUV,90000.0,4134.0,Diesel,Automatic,64999.0,5,18000.0
Nissan,Maxima,2001,Sedan,206500.0,2000.0,Petrol,Manual,3000.0,20,10325.0
Renault,Grand Scenic,2013,Minivan,207000.0,1500.0,Diesel,Manual,7900.0,8,25875.0
Volkswagen,Passat,2012,Universal,167000.0,1400.0,Metan/Propan,Manual,8100.0,9,18555.555555555555
Volvo,XC70,2008,Universal,258000.0,2400.0,Diesel,Automatic,10000.0,13,19846.153846153848
Mercedes,E Class,2007,Sedan,323000.0,2200.0,Diesel,Automatic,9950.0,14,23071.428571428572
Lexus,GS Series,2007,Sedan,240000.0,3000.0,Petrol,Automatic,8800.0,14,17142.85714285714
Dacia,Lodgy,2017,Minivan,79300.0,1200.0,Petrol,Manual,6790.0,4,19825.0
Mitsubishi,ASX,2013,Crossover,70000.0,1798.0,Petrol,Automatic,11200.0,8,8750.0
Peugeot,206,2010,Hatchback,300000.0,1400.0,Petrol,Manual,2600.0,11,27272.727272727272
Toyota,Auris,2016,Universal,117500.0,1600.0,Diesel,Manual,10999.0,5,23500.0
Ford,Focus,2007,Cabriolet,253000.0,1986.0,Diesel,Manual,3999.0,14,18071.428571428572
Hyundai,Tucson,2017,Crossover,98000.0,1600.0,Petrol,Automatic,18700.0,4,24500.0
Volkswagen,Passat,1992,Universal,210000.0,2000.0,Petrol,Manual,1850.0,29,7241.379310344828
Volkswagen,Sharan,1999,Universal,45000.0,2000.0,Metan/Propan,Manual,1300.0,22,2045.4545454545455
Renault,Scenic,2011,Minivan,200000.0,1500.0,Diesel,Manual,5500.0,10,20000.0
Opel,Corsa,2012,Hatchback,183000.0,1300.0,Diesel,Manual,4800.0,9,20333.333333333332
BMW,5 Series,2015,Sedan,165000.0,2000.0,Petrol,Automatic,17500.0,6,27500.0
Audi,A6,2013,Sedan,75000.0,2000.0,Petrol,Automatic,15990.0,8,9375.0
Seat,Cordoba,1994,Sedan,186000.0,1600.0,Petrol,Manual,1700.0,27,6888.888888888889
Toyota,Prius,2012,Sedan,230000.0,1800.0,Hybrid,Automatic,8800.0,9,25555.555555555555
Ford,Focus,2008,Cabriolet,185000.0,1986.0,Diesel,Manual,4250.0,13,14230.76923076923
Volkswagen,Touareg,2004,SUV,245671.0,2500.0,Diesel,Manual,8000.0,17,14451.235294117647
Opel,Astra,2011,Universal,195000.0,1300.0,Diesel,Manual,5850.0,10,19500.0
BMW,X5,2006,SUV,200000.0,3000.0,Diesel,Automatic,6999.0,15,13333.333333333334
Mercedes,E Class,2009,Sedan,300000.0,2200.0,Diesel,Automatic,12500.0,12,25000.0
Mercedes,E Class,2020,Sedan,2400.0,1998.0,Diesel,Automatic,57000.0,1,2400.0
Ford,Focus,2007,Cabriolet,220000.0,1986.0,Diesel,Manual,3999.0,14,15714.285714285714
Lexus,RX Series,2002,SUV,165000.0,3000.0,Petrol,Automatic,6000.0,19,8684.21052631579
Opel,Vectra,1992,Sedan,257236.0,2000.0,Petrol,Manual,1650.0,29,8870.206896551725
Toyota,Rav 4,2005,Universal,140000.0,1998.0,Metan/Propan,Automatic,6800.0,16,8750.0
Ford,Focus,2007,Cabriolet,240000.0,1986.0,Diesel,Manual,3999.0,14,17142.85714285714
KIA,Ceed,2007,Hatchback,285000.0,1395.0,Metan/Propan,Manual,4900.0,14,20357.14285714286
Renault,Megane,2006,Universal,111111.0,1500.0,Diesel,Manual,1750.0,15,7407.4
Volkswagen,Golf,1999,Hatchback,238000.0,1595.0,Metan/Propan,Manual,2600.0,22,10818.181818181818
Seat,Inca,2002,Sedan,78863.0,1900.0,Diesel,Manual,2150.0,19,4150.684210526316
Ford,Sierra,1990,Sedan,175000.0,1600.0,Petrol,Manual,950.0,31,5645.1612903225805
Audi,80,1992,Sedan,384000.0,2000.0,Petrol,Manual,1800.0,29,13241.379310344828
Mercedes,C Class,2003,Universal,550000.0,2196.0,Diesel,Manual,4400.0,18,30555.555555555555
Dacia,Duster,2011,SUV,107000.0,1500.0,Diesel,Manual,7300.0,10,10700.0
Skoda,Octavia,2015,Sedan,175000.0,1200.0,Petrol,Manual,8000.0,6,29166.666666666668
Renault,Megane,2016,Universal,89000.0,1500.0,Diesel,Manual,9850.0,5,17800.0
Ford,Focus,2016,Universal,204000.0,1500.0,Diesel,Manual,8800.0,5,40800.0
Renault,Megane,2016,Hatchback,152000.0,1500.0,Diesel,Manual,9350.0,5,30400.0
Nissan,Qashqai,2016,Crossover,132000.0,1200.0,Petrol,Automatic,12999.0,5,26400.0
Audi,A4,2015,Sedan,188000.0,2000.0,Diesel,Automatic,16900.0,6,31333.333333333332
Opel,Corsa,2012,Hatchback,128000.0,1300.0,Diesel,Manual,5500.0,9,14222.222222222223
Volkswagen,Transporter,1996,Minivan,400000.0,1898.0,Diesel,Manual,3000.0,25,16000.0
Opel,Zafira,2004,Minivan,400000.0,2200.0,Diesel,Manual,1500.0,17,23529.41176470588
Ford,Fiesta,2000,Hatchback,130000.0,1300.0,Petrol,Manual,333.0,21,6190.476190476191
Citroen,Berlingo,2009,Universal,76778.0,1400.0,Petrol,Manual,3500.0,12,6398.166666666667
Toyota,Avensis,2005,Universal,240000.0,1800.0,Petrol,Automatic,5200.0,16,15000.0
Volkswagen,Touran,2008,Microvan,250000.0,1896.0,Diesel,Automatic,7300.0,13,19230.76923076923
Renault,Laguna,2012,Universal,170000.0,1500.0,Diesel,Manual,6490.0,9,18888.88888888889
Dacia,Duster,2011,Crossover,202000.0,1500.0,Diesel,Manual,7100.0,10,20200.0
Dacia,Logan Mcv,2011,Universal,138000.0,1500.0,Diesel,Manual,5700.0,10,13800.0
Mercedes,E Class,1993,Sedan,200000.0,2500.0,Diesel,Manual,2999.0,28,7142.857142857143
Dacia,Logan Mcv,2015,Universal,114000.0,1500.0,Diesel,Manual,7300.0,6,19000.0
Renault,Grand Scenic,2009,Universal,211000.0,1500.0,Diesel,Manual,4800.0,12,17583.333333333332
Skoda,Superb,2017,Sedan,123000.0,2000.0,Petrol,Automatic,23499.0,4,30750.0
Volkswagen,Caddy,2008,Minivan,300000.0,1900.0,Diesel,Manual,5299.0,13,23076.923076923078
Toyota,Auris,2009,Sedan,185000.0,1400.0,Petrol,Manual,4950.0,12,15416.666666666666
Audi,A6,2005,Sedan,295000.0,3000.0,Diesel,Automatic,9300.0,16,18437.5
Mini,Cooper,2005,Hatchback,217000.0,1400.0,Diesel,Manual,4900.0,16,13562.5
Toyota,Rav 4,1998,SUV,20000.0,2000.0,Petrol,Manual,5500.0,23,869.5652173913044
Mercedes,Vito,1999,Minivan,3000.0,2300.0,Diesel,Manual,2100.0,22,136.36363636363637
Dacia,Logan,2009,Universal,200160.0,1400.0,Metan/Propan,Manual,3600.0,12,16680.0
Volkswagen,Vento,1993,Sedan,140000.0,1800.0,Petrol,Manual,1300.0,28,5000.0
BMW,2 Series,2015,Hatchback,205000.0,1499.0,Diesel,Manual,9050.0,6,34166.666666666664
Mercedes,E Class,2005,Sedan,234100.0,2148.0,Diesel,Automatic,7750.0,16,14631.25
Volkswagen,Passat,2011,Universal,177400.0,1400.0,Metan/Propan,Manual,8500.0,10,17740.0
Opel,Zafira,2005,Minivan,340000.0,1595.0,Metan/Propan,Manual,3300.0,16,21250.0
Mazda,323,1994,Sedan,300000.0,1500.0,Petrol,Manual,2200.0,27,11111.111111111111
Renault,Laguna,1994,Sedan,11111.0,1800.0,Petrol,Manual,1600.0,27,411.51851851851853
Renault,Kadjar,2017,SUV,138700.0,1500.0,Diesel,Automatic,13850.0,4,34675.0
Skoda,Fabia,2009,Universal,189268.0,1200.0,Petrol,Manual,4100.0,12,15772.333333333334
Toyota,Avensis Verso,2004,Minivan,275000.0,2000.0,Diesel,Manual,5500.0,17,16176.470588235294
Mercedes,GLK Class,2014,Crossover,160000.0,2197.0,Diesel,Automatic,22000.0,7,22857.14285714286
Mitsubishi,Space Wagon,2003,Minivan,400000.0,2000.0,Metan/Propan,Manual,2599.0,18,22222.222222222223
KIA,Rio,2005,Hatchback,300000.0,1500.0,Diesel,Manual,3100.0,16,18750.0
Volkswagen,Golf,1996,Hatchback,24000.0,1600.0,Metan/Propan,Manual,2200.0,25,960.0
Mercedes,CLK Class,1999,Coupe,210000.0,3200.0,Petrol,Automatic,3000.0,22,9545.454545454546
Ford,Transit Connect,2012,Minivan,160000.0,1800.0,Diesel,Manual,4000.0,9,17777.777777777777
Opel,Astra,2006,Hatchback,274425.0,1400.0,Metan/Propan,Manual,4200.0,15,18295.0
Volkswagen,Golf,1999,Cabriolet,270000.0,1598.0,Metan/Propan,Manual,2400.0,22,12272.727272727272
Nissan,Qashqai,2012,Sedan,174000.0,1500.0,Diesel,Manual,8650.0,9,19333.333333333332
Dacia,Duster,2012,Crossover,177000.0,1500.0,Diesel,Manual,7300.0,9,19666.666666666668
Audi,A4,2007,Combi,268000.0,1986.0,Diesel,Automatic,3499.0,14,19142.85714285714
Chevrolet,Volt,2013,Hatchback,180000.0,1400.0,Plug-in Hybrid,Automatic,7250.0,8,22500.0
Volkswagen,Transporter,2000,Universal,508000.0,2500.0,Diesel,Manual,5350.0,21,24190.47619047619
BMW,7 Series,2002,Sedan,250000.0,4400.0,Metan/Propan,Automatic,4800.0,19,13157.894736842105
Renault,Kadjar,2017,SUV,137500.0,1500.0,Diesel,Automatic,14450.0,4,34375.0
Ford,C-Max,2013,Minivan,160000.0,2000.0,Hybrid,Automatic,8000.0,8,20000.0
Mercedes,B Class,2011,Combi,200000.0,1800.0,Metan/Propan,Automatic,8200.0,10,20000.0
Mitsubishi,Outlander,2015,Crossover,155000.0,2000.0,Plug-in Hybrid,Automatic,13500.0,6,25833.333333333332
Dacia,Logan Mcv,2015,Universal,76000.0,1500.0,Diesel,Manual,6800.0,6,12666.666666666666
Skoda,Rapid,2015,Sedan,196000.0,1422.0,Diesel,Manual,7450.0,6,32666.666666666668
Opel,Insignia,2014,Hatchback,168000.0,2000.0,Diesel,Automatic,10900.0,7,24000.0
Fiat,Doblo,2005,Minivan,270000.0,1298.0,Diesel,Manual,3400.0,16,16875.0
Volkswagen,Passat,2010,Universal,240000.0,1400.0,Petrol,Manual,6750.0,11,21818.18181818182
Toyota,Prius,2011,Hatchback,142000.0,1800.0,Petrol,Automatic,8450.0,10,14200.0
Skoda,Superb,2015,Sedan,199000.0,2000.0,Diesel,Automatic,15500.0,6,33166.666666666664
Skoda,Fabia,2005,Sedan,170000.0,1400.0,Petrol,Manual,3100.0,16,10625.0
Nissan,Maxima,2000,Sedan,260000.0,3000.0,Metan/Propan,Automatic,2700.0,21,12380.952380952382
Hyundai,Matrix,2007,Universal,239000.0,1500.0,Diesel,Manual,3450.0,14,17071.428571428572
Skoda,Superb,2005,Sedan,285000.0,1798.0,Metan/Propan,Manual,4999.0,16,17812.5
Ford,Escort,1995,Sedan,48734.0,1300.0,Petrol,Manual,9000.0,26,1874.3846153846155
Mercedes,M Class,2005,Crossover,272000.0,2700.0,Diesel,Automatic,3500.0,16,17000.0
Renault,Megane,2004,Universal,240000.0,1500.0,Diesel,Manual,2850.0,17,14117.64705882353
Renault,Clio4,2016,Hatchback,37000.0,1200.0,Petrol,Manual,8000.0,5,7400.0
Opel,Vivaro,2002,Minivan,37889.0,1900.0,Diesel,Manual,3599.0,19,1994.157894736842
BMW,5 Series,1990,Sedan,318000.0,200.0,Petrol,Manual,1900.0,31,10258.064516129032
Hyundai,Elantra,2017,Sedan,36986.0,1600.0,Petrol,Automatic,12500.0,4,9246.5
Opel,Meriva,2008,Hatchback,235000.0,1300.0,Diesel,Manual,3777.0,13,18076.923076923078
Volkswagen,Touran,2006,Minivan,208000.0,1900.0,Diesel,Manual,6200.0,15,13866.666666666666
Lexus,RX Series,2013,SUV,130000.0,3500.0,Hybrid,Automatic,27500.0,8,16250.0
Chevrolet,Aveo,2014,Sedan,33850.0,1400.0,Petrol,Manual,6000.0,7,4835.714285714285
Dacia,Logan,2014,Sedan,106330.0,1200.0,Petrol,Manual,4400.0,7,15190.0
Volkswagen,Passat,1993,Sedan,354000.0,1800.0,Metan/Propan,Manual,11500.0,28,12642.857142857143
Mercedes,M Class,2000,SUV,295327.0,3200.0,Metan/Propan,Automatic,2500.0,21,14063.190476190477
Toyota,Auris,2016,Universal,120000.0,1600.0,Diesel,Manual,11600.0,5,24000.0
Toyota,Auris,2013,Universal,171000.0,1390.0,Diesel,Manual,8000.0,8,21375.0
Opel,Astra,1993,Hatchback,300000.0,1600.0,Petrol,Manual,18000.0,28,10714.285714285714
Vaz,2121niva,2005,SUV,99500.0,1700.0,Petrol,Manual,2999.0,16,6218.75
Skoda,Superb,2008,Sedan,220000.0,2000.0,Diesel,Automatic,11299.0,13,16923.076923076922
Honda,CR-V,2007,Crossover,278100.0,2200.0,Diesel,Manual,11000.0,14,19864.285714285714
Volvo,XC60,2015,SUV,32000.0,2400.0,Diesel,Automatic,14999.0,6,5333.333333333333
Opel,Vectra,1998,Hatchback,264257.0,1800.0,Petrol,Manual,1650.0,23,11489.434782608696
Opel,Vectra,2000,Universal,324840.0,1796.0,Petrol,Manual,1850.0,21,15468.57142857143
BMW,3 Series,2003,Universal,381000.0,2000.0,Diesel,Manual,1700.0,18,21166.666666666668
Toyota,Avensis,2011,Universal,146000.0,2200.0,Diesel,Manual,10800.0,10,14600.0
Mercedes,E Class,2018,Sedan,92000.0,2000.0,Diesel,Automatic,34000.0,3,30666.666666666668
Ford,Fusion,2015,Sedan,99000.0,2000.0,Hybrid,Automatic,14500.0,6,16500.0
Toyota,Auris,2009,Hatchback,11111.0,1400.0,Diesel,Manual,5050.0,12,925.9166666666666
Volkswagen,Golf,2012,Cabriolet,11800.0,1400.0,Petrol,Automatic,9900.0,9,1311.111111111111
Volkswagen,Polo,2000,Universal,282205.0,1422.0,Diesel,Manual,2200.0,21,13438.333333333334
Mercedes,C Class,2015,Sedan,130000.0,2200.0,Diesel,Automatic,21900.0,6,21666.666666666668
Honda,CR-V,2010,SUV,134000.0,2200.0,Diesel,Automatic,14300.0,11,12181.818181818182
Audi,A4,2014,Universal,170000.0,2000.0,Diesel,Manual,14500.0,7,24285.714285714286
